"									     Title", Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
NICE GRID project in Carros (Southern France): Low Voltage Grid Batteries (LVGB),Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"The NICE GRID project brings together a broad range of stakeholders under the coordination of the French DSO ERDF, and is located in Carros, near Nice in the French Riviera. The goal is to develop a smart grid that effectively integrates a high proportion of solar panels, energy storage batteries and smart meters. The distribution grid within the city is managed by a Network Energy Manager (NEM) which identifies grid constraints on a day ahead basis and requests flexibilities to mitigate them. Grid batteries are one type of used flexibilities, and are managed by a Network Battery Agregator (NBA) There will be two Low Voltage Grid Batteries (LVGB) connected to the low voltage grid at around 400 m of the corresponding secondary substation, in order to maximize the effect of the storage asset on the feeder voltage curve. These storage assets are integrated in a 10 feet container: the PCS and the battery modules are in the same container. These containers are located on a client field and a site owned by the municipality.",33,44,0,,"Onsite Renewable Generation Shifting, Stationary Transmission/Distribution Upgrade Deferral, ",Carros,Provence-Alpes-Côte d&#039;Azur,France,11.07.2011,15.09.2014,15.09.2014,,N/A,Electricité Réseau Distribution France (ERDF),Public Owned,Secondary Distribution,Secondary Distribution,"ERDF, SOCOMEC",2,N/A,150000,0,"ARMINES University, EDF R&amp;amp;D",,DD.36.YYYY 20:36:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NICE GRID project in Carros (Southern France): Secondary Substation Battery (SSB),Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"The NICE GRID project brings together a broad range of stakeholders under the coordination of the French DSO ERDF, and is located in Carros, near Nice in the French Riviera. The goal is to develop a smart grid that effectively integrates a high proportion of solar panels, energy storage batteries and smart meters. The distribution grid within the city is managed by a Network Energy Manager (NEM) which identifies grid constraints on a day ahead basis and requests flexibilities to mitigate them. Grid batteries are one type of used flexibilities, and are managed by a Network Battery Agregator (NBA) The Secondary Substation Battery (SSB) will be installed during autumn 2014 close to the secondary Substation of “Dock Trachel”. This secondary substation supplies a professional area of 12 clients, with around 250 kW  of peak consumption, and 430 kWp of PV installed capacity. The PCS of this storage asset will be located in the secondary substation building, whereas the battery container will be located on the car park of a commercial client. This asset will have islanding capabilities.",250,43.792389,7.19,,"Microgrid Capability, Onsite Renewable Generation Shifting, Stationary Transmission/Distribution Upgrade Deferral, ",Carros,Provence-Alpes-Côte d&#039;Azur,France,11.07.2011,16.09.2014,16.09.2014,,N/A,Electricité Réseau Distribution France (ERDF),Public Owned,Secondary Distribution,Secondary Distribution,"ERDF, SOCOMEC",2,N/A,900000,0,"ARMINES University, EDF R&amp;amp;D",,DD.00.YYYY 22:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
EPCC Thermal Storage: Rio Grande,Thermal Storage,Ice Thermal Storage,Ice Thermal Storage,Operational,"As the fastest growing community college in Texas, El Paso Community College (EPCC) needed to meet the needs of an increasing student population and the third highest electric utility rates in the nation. The college turned to energy-efficient solutions including 89 energy storage tanks which they installed at 3 different campus locations.   The Rio Grande Campus has 12 thermal storage units.",180,31.7639721,-106.49,,"Electric Bill Management, Electric Energy Time Shift, ",El Paso,Texas,United States,24.07.2014,,,,ERCOT,El Paso Electric Company,Public Owned,,,,25,RTE 99%,0,0,,,DD.58.YYYY 21:58:18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPCC Thermal Storage: Transmountain,Thermal Storage,Ice Thermal Storage,Ice Thermal Storage,Operational,"As the fastest growing community college in Texas, El Paso Community College (EPCC) needed to meet the needs of an increasing student population and the third highest electric utility rates in the nation. The college turned to energy-efficient solutions including 89 energy storage tanks at 3 different campus locations.   The Transmountain Campus has 15 units.",225,31.8855883,-106.44,,"Electric Bill Management, Electric Energy Time Shift, ",El Paso,Texas,United States,24.07.2014,,,,ERCOT,El Paso Electric Company,Public Owned,Secondary Distribution,,,25,RTE 99%,0,0,,,DD.55.YYYY 21:55:17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPTA Wayside Energy Storage System - Griscom Ultracapacitors,Electro-chemical,Electro-chemical Capacitor,Electro-chemical Capacitor,Operational,"The Energy Optimization project is designed to capture energy from rail cars through a regenerative braking process and then utilize the energy for accelerating trains, and to generate revenue through demand-side participation in power markets.  Maxwell Technologies Ultracapacitors (rated at 70 kW continuous, and 3.45 kWh (useable), 4.6 kWh (absolute), in combination with a Saft Intensium Max 20P Li-ion battery, will capture train braking energy and then discharge it back to the third rail (power rail) to power trains leaving the station. The system will provide regenerative braking charge acceptance for SEPTA trains and power discharge back to the station to support rail traffic while simultaneously participating in the PJM Interconnection market for frequency regulation.  ABB is integrating the system with their power electronics.",70,40,0,,"Voltage Support, Transportation Services, ",Philadelphia,Pennsylvania,United States,,15.08.2014,30.11.2013,,PJM,PECO,Public Owned,,,Viridity Energy,20,,1800000,0,,,DD.31.YYYY 21:31:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Dangling Rope Marina Hybrid Power System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"The remote Dangling Rope Marina has successfully reduced its annual fuel consumption since 1996 by integrating PV, propane generators, and lead acid batteries.  The original batteries were replaced in 2003.  Batteries: 2.4 MWh, C&amp;amp;D, 396 Vdc nominal • 792 C&amp;amp;D 6-C125-25, in 40 Steel Cases • 4 parallel strings, 396 Vdc - nominal Inverter: 250 kW, 3 phase 480 Vac • Kenetech/Trace",250,37,0,,"Renewables Capacity Firming, Onsite Renewable Generation Shifting, Electric Supply Capacity, ",Lake Powell,Utah,United States,,01.08.1996,,,N/A,,,,115 kW,Applied Power Corporation,0,,0,0,"Department of Energy, Office of Power Technologies",,DD.28.YYYY 19:28:36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Steel Project,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Operational,Residential combination small wind and solar,5,47.6062095,-122.33,,"Onsite Renewable Generation Shifting, Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, On-Site Power, ",Seattle,Washington,United States,,,18.04.2014,,N/A,Seattle City Light,Public Owned,,Renewables,,20,N/A,0,0,,,DD.53.YYYY 22:53:35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Devinenini,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Operational,Residential combination small wind and solar,5,47.6062095,-122.33,,"Onsite Renewable Generation Shifting, Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, On-Site Power, ",Seattle,Washington,United States,,,04.05.2014,,N/A,Seattle City Light,Public Owned,,Renewables,,20,N/A,0,0,,,DD.50.YYYY 00:50:31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Centralia College,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Operational,Advanced Energy System powering 12 outdoor street lights w/ solar &amp;amp; wind,5,46.7153384,-122.96,,"Electric Bill Management with Renewables, , On-Site Power, On-Site Power, ",Centralia,Washington,United States,,30.06.2014,18.06.2014,,N/A,Centralia City,Public Owned,,Renewables,,20,N/A,0,0,,,DD.49.YYYY 00:49:53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Nagasawa,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Operational,Residential combination small wind and solar,5,47.9789848,-122.2,,"Onsite Renewable Generation Shifting, Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, , On-Site Power, ",Everett,Washington,United States,,,01.03.2014,,N/A,Puget Sound Energy,Investor Owned,,Renewables,,20,N/A,0,0,,,DD.54.YYYY 22:54:11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Berkes,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Contracted,Residential combination solar,11,37.931868,-121.7,,"Onsite Renewable Generation Shifting, Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, On-Site Power, ",Brentwood,California,United States,25.07.2014,,,,CAISO,Pacific Gas and Electric,Investor Owned,,Renewables,,20,N/A,0,0,,,DD.54.YYYY 22:54:34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Golden Bridge Development,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Contracted,Residential combination solar,5,34.39,-117.4,,"Onsite Renewable Generation Shifting, Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, On-Site Power, ",Oak Hills,California,United States,25.07.2014,,,,CAISO,Southern California Edison,Investor Owned,,Renewables,,20,N/A,0,0,,,DD.54.YYYY 22:54:55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Dibene,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Contracted,Residential combination solar,24,36.988562,-121.81,,"Grid-Connected Residential (Reliability), Electric Bill Management with Renewables, On-Site Power, Onsite Renewable Generation Shifting, ",Corralitos,California,United States,25.07.2014,,,,CAISO,Pacific Gas and Electric,Investor Owned,,,,20,N/A,0,0,,,DD.55.YYYY 22:55:23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clean Energy Storage: Sun Buzz,Electro-chemical,Lithium-ion Battery,Lithium Iron Phosphate Battery,Operational,Residential combination  solar,5,47.6739881,-122.12,,"Electric Bill Management, On-Site Power, ",Redmond,Washington,United States,,15.01.2014,21.11.2013,,N/A,Puget Sound Energy,Investor Owned,,Renewables,,20,N/A,0,0,,,DD.50.YYYY 00:50:58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico Electric Power Authority (PREPA) Battery System,Electro-chemical,Lead-acid Battery,Lead-acid Battery,De-Commissioned,"The PREPA was a fully commercial battery system that was acquired for daily operation in a frequency control and spinning reserve mode for the island grid of Puerto Rico. The grid had ongoing stability issues, and routinely had frequency and voltage excursions that could only be controlled by aggressive load-shedding, unless new generation was added to provide regulation and stability. The choices for new generation included fast-acting combustion turbines or battery energy storage. PREPA&#039;s analysis showed that battery energy storage systems offered superior operational benefits due to their faster reaction times, both for frequency regulation and spinning reserve requirements.  The comparable slower response times of combustion turbines required more installed capacity, whereas the faster reaction time of a battery system meant that a much smaller battery could offer the same functionality as larger sizes of combustion turbines. Typically, battery systems can reach full operating power in less than 1 second, whereas mechanical systems such as combustion turbines need several seconds to minutes to reach their full power output. The seemingly small difference in reaction times translates into very large consequences for the stability of the electric grid, where events that lead to outages propagate within cycles, and a difference of 1 min translates to a complete blackout under some conditions. Thus, it was shown that battery systems were a more cost effective option compared to combustion turbines because a smaller battery could outperform a much larger block of combustion turbines. This is particularly applicable to an &quot;island&quot; system, where there is no interconnection with a neighboring system to balance the momentary shortage of generation resources during an operational contingency.  The PREPA battery was patterned after the BEWAG battery in application as well as battery type. Valve-regulated lead-acid (VRLA) batteries were commercially available by the time the PREPA battery project was started, but PREPA chose a flooded, flat-plate cell because it had a proven track record at BEWAG. However, once utility operations began in 1994, the battery was cycled more frequently than planned, which caused the battery to age more rapidly than expected. This use led to positive-plate growth, which caused cell / jar cracks, leaks, short circuits, and ultimately early battery failure.  PREPA made the decision in 2001 to repower, or replace, the battery. A tubular positive plate, flooded battery was selected, and the new battery was installed in mid-2004. Several problems occurred, however, and the system was taken out of service.",20000,18.3978052,-66.01,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Voltage Support, ",San Juan,Puerto Rico,United States,01.01.1989,01.11.1994,01.07.1992,01.12.1999,N/A,Puerto Rico Electric Power Authority (PREPA),State/Municipal Owned,Primary Distribution,,Puerto Rico Electric Power Authority (PREPA),0,See Sandia&#039;s &quot;Lessons Learned&quot;: http://goo.gl/9YI8t6,20300000,0,,,DD.08.YYYY 00:08:27,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hydrogenics Power-to-Gas,Hydrogen Storage,Hydrogen Storage,Hydrogen Storage,Contracted,"Hydrogenics announced that it has been selected as a Preferred Respondent by the Independent Electricity System Operator (IESO) for Ontario in its procurement for Grid Energy Storage. This Power-to-Gas project will deliver 2MW of storage capacity and be located in the Greater Toronto Area. Hydrogenics will supply the facility&#039;s next-generation PEM electrolyzers and is partnering with Enbridge Inc. to develop, build and operate the energy storage facility to provide regulation services to the IESO under contract.",2000,44,0,,"Frequency Regulation, ",Greater Toronto Area,Ontario,Canada,25.07.2014,,,,IESO,,,,,"Enbridge Inc., Hydrogenics",0,,0,0,,,DD.11.YYYY 17:11:31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laney College Green Charge Networks GreenStation,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"Green Charge Networks is providing intelligent energy storage solutions to reduce peak demand charges with their sophisticated software algorithm and battery storage system.  In addition, Green Charge Networks is aggregating locations to participate in Demand Response events to increase the savings. ",30,38,0,,"Electric Bill Management, Transportation Services, ",Oakland,California,United States,11.03.2011,23.05.2014,,,CAISO,Pacific Gas and Electric,Investor Owned,,Eaton DC Quick Charger,Green Charge Networks,0,N/A,510000,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
